sasdate,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,acc3,acc6,acc12
2001-01-01,0.21242228150367737,0.1429368257522583,0.3126339018344879,0.3740691542625427,0.25633710622787476,0.19511869549751282,0.2648739814758301,0.3305300176143646,0.3169753849506378,0.28690025210380554,0.245012566447258,0.30720287561416626,,,
2001-02-01,0.24655359983444214,0.18373559415340424,0.3315301835536957,0.20969009399414062,0.21382537484169006,0.1659725159406662,0.17481617629528046,0.23447804152965546,0.20750345289707184,0.4393440783023834,0.23901861906051636,0.29153913259506226,,,
2001-03-01,0.26461657881736755,0.34413138031959534,0.3478010594844818,0.2879720628261566,0.19230365753173828,0.31313252449035645,0.3479763865470886,0.21739248931407928,0.14329847693443298,0.1999818980693817,0.10637490451335907,0.11780860275030136,0.9343470335006714,,
2001-04-01,0.16452656686306,0.06573299318552017,0.2759052813053131,0.2555057108402252,0.18016500771045685,0.22081181406974792,0.30720004439353943,0.26281097531318665,0.2719647288322449,0.18910321593284607,0.28468507528305054,0.0022692515049129725,1.1378200054168701,,
2001-05-01,0.18748879432678223,0.33967387676239014,0.1597520262002945,0.23684896528720856,0.3796183466911316,0.019637662917375565,0.22406511008739471,0.20986592769622803,0.11976367235183716,0.3657240569591522,0.3836686313152313,0.302767276763916,0.5630483627319336,,
2001-06-01,0.19585469365119934,0.32239705324172974,0.027409275993704796,0.16337960958480835,0.1905829906463623,0.16378310322761536,0.37775537371635437,0.23916931450366974,0.3446374833583832,0.17390911281108856,0.3413762152194977,0.5557292699813843,0.6028467416763306,2.8992772005277114,
2001-07-01,0.04615751653909683,0.2409755140542984,0.24338597059249878,0.3393588364124298,0.2922126352787018,0.24263031780719757,0.2886725664138794,0.24014852941036224,0.22275348007678986,0.21560491621494293,0.24988438189029694,0.32827022671699524,0.9525283575057983,2.9119149289137827,
2001-08-01,0.07963283360004425,0.109214648604393,0.19851553440093994,0.2778835594654083,0.2863432765007019,0.2642997205257416,0.2632353603839874,0.32724350690841675,0.32694289088249207,0.3318297863006592,0.39880791306495667,0.33862584829330444,0.7786285877227783,1.970830642822325,
2001-09-01,0.2330435961484909,0.17988063395023346,0.20173056423664093,0.09497527033090591,0.24377018213272095,0.1194201186299324,0.298641562461853,0.22838222980499268,0.12887300550937653,0.2080727368593216,0.24809005856513977,0.18473102152347565,0.394504189491272,2.0912840147133007,
2001-10-01,0.04169312119483948,0.18812860548496246,0.21664437651634216,0.27579426765441895,0.2222718447446823,0.20419085025787354,0.3302927315235138,0.5321032404899597,0.6115989089012146,0.15011464059352875,0.09381086379289627,0.23315387964248657,0.5498077869415283,2.7370086444177812,
2001-11-01,0.13720345497131348,0.25501522421836853,0.23704290390014648,0.2573131024837494,0.34546759724617004,0.32716530561447144,0.2636198103427887,0.19359011948108673,0.32388389110565186,0.22290098667144775,0.4180949628353119,0.12866900861263275,0.8122855424880981,2.1592386288710936,
2001-12-01,0.07720761746168137,0.1334695667028427,0.26529139280319214,0.3426472544670105,0.32517576217651367,0.3038850426673889,0.27512866258621216,0.3555357754230499,0.24302339553833008,0.23315708339214325,0.4313787817955017,0.373141348361969,0.6541670560836792,2.1211380347811715,15.861029266012732
2002-01-01,0.0959465429186821,0.2859106957912445,0.20097357034683228,0.202309250831604,0.21167655289173126,0.2708441913127899,0.2808571457862854,0.26537421345710754,0.29848021268844604,0.2794579565525055,0.3041251003742218,0.188696950674057,0.5480374097824097,2.281610580323456,19.35547234982307
2002-02-01,0.2666647136211395,0.2385886013507843,0.2150694578886032,0.29132187366485596,0.1968594789505005,0.14365991950035095,0.14091725647449493,0.271689236164093,0.2332039475440979,0.27340421080589294,0.2425638735294342,0.24682258069515228,0.6831053495407104,2.37188053862321,14.690884897662057
2002-03-01,0.29356658458709717,0.312615305185318,0.23425228893756866,0.30519765615463257,0.33088788390159607,0.17937856912612915,0.3409014642238617,0.2985486686229706,0.31322911381721497,0.3961270749568939,0.2746068239212036,0.36448806524276733,0.6754072904586792,1.8073200561492193,12.235340772736414
2002-04-01,0.17178891599178314,0.14470955729484558,0.28164035081863403,0.16299785673618317,0.26992520689964294,0.20908260345458984,0.18110235035419464,0.26199209690093994,0.12131866812705994,0.24484436213970184,0.2868689298629761,0.18095019459724426,1.130910873413086,2.2167213080769246,14.931657127983161
2002-05-01,0.2170964479446411,0.2688632905483246,0.19174323976039886,0.2548675239086151,0.2988041639328003,0.15094971656799316,0.21313358843326569,0.006236144807189703,-0.035077810287475586,0.17647764086723328,0.17478570342063904,0.18561334908008575,0.7646834850311279,2.210865458887744,12.390372865683663
2002-06-01,0.24054639041423798,0.2904771566390991,0.291936993598938,0.21257975697517395,0.1305905133485794,0.28373289108276367,0.16726407408714294,0.2940678298473358,0.2824048697948456,0.11626797169446945,0.032562777400016785,0.22855037450790405,0.9209035634994507,2.2487601286970507,10.995044055687295
2002-07-01,0.21052105724811554,0.2161436676979065,0.40019163489341736,0.22708557546138763,0.10848047584295273,0.18982289731502533,0.18362778425216675,0.2243930697441101,0.17115391790866852,0.16483110189437866,0.08575500547885895,0.2149207890033722,1.199190378189087,2.597086218503433,7.04593616192739
2002-08-01,0.4071989059448242,0.19577494263648987,0.2341332584619522,0.35737207531929016,0.3467808663845062,0.27837806940078735,0.28257089853286743,0.16271163523197174,0.2999713718891144,0.2672162353992462,0.1961909681558609,0.2782056927680969,0.8619152307510376,2.032246250927404,7.529410673562719
