sasdate,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,acc3,acc6,acc12
2001-01-01,0.23185364904348146,0.24491986780855446,0.31471485265423405,0.3872932831180075,0.2874512509542034,0.23225167055308538,0.27824685073361044,0.28116307731300827,0.30688006299972964,0.4386228506178348,0.31897240824808626,0.2940793265565226,,,
2001-02-01,0.3864222275852557,0.2254460046384281,0.23766531585875197,0.22769649598488803,0.2623211441000078,0.2265211755895459,0.26067260284630833,0.2862671752556255,0.29860312228613156,0.3877623006238595,0.5620037738884369,0.3745846475251626,,,
2001-03-01,0.3239809046836354,0.2786573699264213,0.31370883210974126,0.27182799372696465,0.277738650564471,0.3809778005401177,0.3023667695190634,0.2860544484848222,0.20721162180002003,0.206656545295972,0.19869957194410767,0.34800716702277457,0.9831356157800748,,
2001-04-01,0.22304124022212365,0.2839099727788435,0.31001112598837716,0.23907286307034137,0.23697597536431916,0.1896166360634669,0.3017228012089043,0.21453157823935162,0.3256404523310884,0.3781301118209338,0.2012231439176215,0.20005860474533038,1.3223340125585383,,
2001-05-01,0.2343487580909326,0.20184075818902597,0.17589285744292144,0.2103998803818232,0.3378199772751901,0.2404355208377644,0.2473211404410763,0.32530725255123366,0.3323556042652446,0.3780776475496399,0.508307110001299,0.3463455259228713,0.9988676811919124,,
2001-06-01,0.3272654443048457,0.262703985556119,0.22630650853722933,0.20169145180893103,0.31230835567934523,0.35432459577337333,0.31113320020987834,0.31507195215955197,0.37514823369482697,0.2704535342243568,0.2989928506970917,0.41441184959634786,0.8025489319791625,3.4521491229003143,
2001-07-01,0.16346929997453535,0.21457144122968383,0.26764647184387175,0.3767383996680444,0.4181444485906292,0.40102950976662155,0.3217196991703775,0.2665602358640534,0.2743178275328443,0.3104734336147827,0.20382090012791837,0.28176408231135747,0.9757754632167184,4.168169299403858,
2001-08-01,0.06011348327056687,0.21566208419192623,0.20924399858192472,0.29238449808302114,0.26301949223514376,0.2833341812188676,0.34760179155524656,0.344578863346562,0.4100229211822581,0.3222736383034203,0.4324110128380989,0.2860309377220681,0.9493723126703388,3.371568107457997,
2001-09-01,0.2667360112162171,0.19372799499287485,0.18090699304461355,0.14534323325517348,0.23631969067652459,0.2520000673208777,0.32453054749719584,0.2892901468155116,0.21850399148906438,0.21961844135020242,0.2652367495945675,0.32758515736264265,0.6702577444621218,2.924215908571404,
2001-10-01,0.21533427301600847,0.19202709623619044,0.176751765443471,0.19338837070771858,0.2102571540056517,0.3728090675400269,0.3902500024134015,0.38767257285215423,0.3874324507896674,0.2719643839310943,0.20180858322385703,0.2931745666232209,0.4891642294941472,3.3338138495110643,
2001-11-01,0.10620398217210042,0.2636187509422156,0.22770476855180916,0.24743168982034455,0.29664085294480536,0.2839371271897771,0.2767517999749153,0.2937109983589346,0.29999910555247505,0.3440322681910228,0.30028679805159825,0.3094404783147407,0.8538141264941164,2.4693799444985487,
2001-12-01,0.1447107272227251,0.2029567408144188,0.1756544629641562,0.2397733124493581,0.23742640061867387,0.2546905230423182,0.21515557562958995,0.23263559114328186,0.2710641692231601,0.36861343038113914,0.38808366937612554,0.3027063958542372,0.8054751031778276,2.2428108237502467,19.772221776579045
2002-01-01,0.14453521127354402,0.17124813985217646,0.17633666294645764,0.16744873907638594,0.17128563106945008,0.2343524583231168,0.2030556530744645,0.24002606601557347,0.2549288294617838,0.2874249531637083,0.35011433317962026,0.39902130502956396,0.5653694742075519,1.83738280297751,31.51700156338716
2002-02-01,0.3264587581023557,0.2799875639513002,0.22915980267493968,0.21721121381061087,0.14516237059941195,0.18425365344235706,0.23290413413843158,0.2273559827311214,0.21251014038838356,0.2790670776800796,0.27866987334335935,0.3222802878555052,0.6479840947899895,2.1879831658478888,24.521380051616347
