sasdate,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,acc3,acc6,acc12
2001-01-01,0.20129590433689656,0.2685654724916851,0.27711646809348783,0.28608151773001167,0.3013865590807732,0.22993625721183725,0.3948790937638224,0.2625102412862213,0.23678650157904887,0.325438716631877,0.35391843949854923,0.3203671531185411,,,
2001-02-01,0.28863076971853036,0.25753507319038416,0.2810121631988556,0.22331178874299715,0.21241068032523336,0.1455789663379834,0.09534724481919345,0.25126402707796247,0.21365434260505198,0.3845754684632593,0.3865596931671168,0.3239664458797942,,,
2001-03-01,0.3185581745097669,0.2689368685008529,0.41475061208608427,0.24290295465679804,0.2886692919946388,0.2915872014533823,0.20793754978234802,0.196424932715421,0.20403312983283584,0.058170019988414104,0.10187517696849879,0.2822091034716344,1.137223758899705,,
2001-04-01,0.23011893036797698,0.24514713749925682,0.345963708587405,0.21529066555847096,0.2273780415530151,0.26309128590500236,0.3264532155474667,0.20592910172379103,0.23062105884240416,0.25784565969864864,0.21570597935028193,0.010453580603869153,1.2009078685646712,,
2001-05-01,0.2353578727081674,0.11909281451169251,0.1844051363007469,0.24313795915879058,0.25772844350019897,0.21865372179999476,0.2489734149385571,0.2531317992544056,0.3609292160499438,0.36283571864106295,0.49530913336081406,0.3103115113428423,0.9445550933023763,,
2001-06-01,0.3521764749941048,0.15308010746971124,-0.06383906489231281,0.20570252590735832,0.2911410896931135,0.3449221837563477,0.2731415381557546,0.271627727740625,0.3047920038219163,0.18813249455262251,0.27176309347086136,0.3499719506707767,0.28873529763389016,3.393536060921444,
2001-07-01,0.18881206382883142,0.15179544654626248,0.3312470000861926,0.3161256299747502,0.47013848607459946,0.454136295543305,0.31948717152965567,0.27424495606161126,0.29848614176481436,0.1989832705306094,0.1667283108121938,0.23759551032149775,0.8963168728312252,4.1368869492544755,
2001-08-01,-0.0690717171570707,0.13810965380383253,0.2317201150080125,0.23554103194231008,0.2879339742389607,0.2061555420390449,0.3137480459188675,0.40842750422476964,0.332068088627086,0.3936858687600107,0.5128590494002381,0.1962819885293465,0.9183187293277284,3.157401672883478,
2001-09-01,0.2208791549219052,0.11356378465271895,0.1899215276727444,0.15826692093545972,0.23173889028409628,0.24931615671794558,0.24141659040569555,0.2908886891300508,0.18771776820464736,0.24333899936841405,0.27057089191554906,0.26356665023389025,0.6099620258784395,1.7291476136745647,
2001-10-01,0.3029618193905663,0.16969577582344475,0.19854807374913316,0.20875825180152924,0.22824521663868264,0.33721194503598056,0.38179532654322,0.44861717431165443,0.539084544198572,0.28796374775367095,0.16622829492104807,0.2515311585766805,0.2424724897835142,2.8591084485622638,
2001-11-01,0.002204612471230029,0.2655758007667649,0.19319577943355667,0.29348715343052983,0.35421182473100926,0.2928413475782775,0.31734585800172005,0.358305670373818,0.3378734765097153,0.2600766837014568,0.309764094017135,0.24337041729598718,0.703951812259342,2.5282531274769706,
2001-12-01,0.12952982159941445,0.15165397562855426,0.1962185292768329,0.22562010667140292,0.08861745706571063,0.22284634505024598,0.19157907854127673,0.26914479271136815,0.24505821383722576,0.22237769688904008,0.3243791992090833,0.26114030812884037,0.9725607038512432,2.222653226955881,19.631330912372164
2002-01-01,0.04377014888046949,0.056990241338405,0.1296321257606117,0.14831433874010896,0.13714613739317352,0.19263341702627793,0.24512010498834685,0.22527662562426343,0.26478950729137957,0.22870552116201778,0.349427774996476,0.43798762860877083,0.30381340892582953,1.086561403272316,31.17568783657918
2002-02-01,0.4223746188993825,0.2819758720144103,0.28026217867275954,0.2510675337756072,0.11250766743851444,0.1331371136670601,0.22175193652216083,0.20928861127142037,0.17954046795497206,0.24081534428589535,0.2900932296014971,0.281717297563546,0.5285075740174843,1.6909890501261797,20.147328556580774
2002-03-01,0.32603604053442603,0.2300235646993653,0.23557629054143603,0.2844585771972149,0.14138934667719436,0.16362280774677734,0.24026364780257103,0.16129924214090297,0.3095945432903782,0.2657853555649227,0.2816389306731367,0.28698222355139835,0.6533099888327638,1.9322865130715288,12.010661303923786
2002-04-01,0.20586369785161332,0.14691270578304838,0.15898181173894813,0.27423034444967903,0.2840947813179058,0.2756492056051489,0.24530831289439806,0.20593663266290776,0.23949667966717245,0.1887205046357855,0.32456016812345395,0.34682558776645284,1.0277016112793702,1.3749872076518534,16.47834972588723
2002-05-01,0.30761906949013007,0.2663430219220639,0.16260955750814857,0.24078335259018221,0.2063335531424615,0.22454302892145056,0.08529200998981566,0.15544997716589126,0.10145041949531314,0.12045999497104509,0.15668680602064947,0.25041444412061653,0.768151935759136,2.0871578035189744,11.738413373150587
2002-06-01,0.2632078446813172,0.27561222682888736,0.310801608526684,0.19135540209849497,0.20724250976578573,0.16149790515366358,0.30168426918946534,0.21453548868525169,0.22301432053411774,0.23234723675314456,0.17955597268443826,0.2627153046236336,1.0016426596474401,1.951807766952769,10.03297467681245
2002-07-01,0.1860732829605738,0.20363773269529517,0.2524811766897519,0.1909151716305511,0.18031752378760835,0.25258199189391406,0.2886200239585492,0.1925622297926946,0.12345451403033045,0.12686193559596884,0.1381489357688748,0.15098409515341177,1.089157230966514,2.8045271478925806,4.581975776473861
2002-08-01,0.2671129611162556,0.2730685862941998,0.16795847551053444,0.22754571218114536,0.15616170174813965,0.18049004653672512,0.28350576815152745,0.26920499063800624,0.2938166618819998,0.22456656798348373,0.23750221086497406,0.2543388124489184,0.7758161875922545,1.9350946032042882,6.799422351854716
2002-09-01,0.28807408368992127,0.14073407364292664,0.20847449015683675,0.1690978809484623,0.18170861179601377,0.2640846606077981,0.12930615613737043,0.20078918218767935,0.15858373456196473,0.1673060579126867,0.12731667520382353,0.23669023804628517,0.8247392438603864,2.483871409031051,7.899049159801022
2002-10-01,0.3129278623680011,0.20075252010168662,0.1602776497053937,0.20700690684304704,0.24013683313487527,0.17476022493529192,0.2323891806215856,0.07707396094133673,0.09203102969811892,0.1949884582265205,0.07539037972103037,0.25898788794274596,0.6771104843769322,2.560151129601442,5.112564643971518
2002-11-01,0.23333341715107034,0.24647987847027134,0.21571970296532095,0.21327400525607876,0.13203791519011396,0.1184887616989932,0.09574504874869957,0.10155351969893507,0.003854965003957409,0.08304705679425367,0.0554633794816737,0.3584530994503475,0.8803028500074044,1.8797190225986258,9.573379289471402
2002-12-01,0.25816082823854436,0.3912452229564178,0.2612799748443789,0.22955338798562355,0.19737997062409246,0.20107484757927632,0.20592996974976982,0.11412689683113184,0.12417854296366232,0.23822035264173222,0.22915966361021767,-0.04366070600834567,1.0641328122087632,1.9946192549154587,5.746694196954971
2003-01-01,0.29709620722441954,0.27378513029089263,0.236608567293079,0.23126554360778165,0.1835396947950736,0.26635727055737624,0.25411531914643043,0.18011728495143023,0.20723434190800294,0.2512465994103321,0.2062589742986028,0.24900063291425076,1.1218585838954813,2.0853810229096426,9.646786436147933
2003-02-01,0.3038348099315535,0.19689198503805191,0.1559695733308761,0.16963094873166917,0.2009018391069073,0.19169478251728683,0.232958267883302,0.22854440972601,0.19466917373556,0.3105465219814245,0.17124000706048043,0.2508084684001736,0.8525875344426861,2.2607917338942616,5.6954474531910435
2003-03-01,0.2926246055032364,0.22225687000299954,0.20605210503246604,0.1576514867969508,0.2749707741868454,0.2829567951143732,0.14842479725349983,0.17957197324818572,0.16283667456944256,0.1880859672929515,0.16126600156671425,0.22562753364945123,0.8723766616577475,2.915695436542998,8.549886395489692
