sasdate,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,acc3,acc6,acc12
2001-01-01,0.22164628421498375,0.33225819935044243,0.3429717183341938,0.2933316762400144,0.19610815510555848,0.418689696491924,0.48399305841381174,0.3620273888899275,0.47185734053828576,0.7396954575142893,0.6934427526267072,0.3471481094626366,,,
2001-02-01,0.44832390194021143,0.24911654060805122,0.3233105354597931,0.39879694024554035,0.2337566851845047,0.3852027477242476,0.3705471605219319,0.40409348991240873,0.24671585527369727,0.4443286008496311,0.8325587613229558,0.5478583418486229,,,
2001-03-01,0.31216911019829785,0.40826026349794753,0.31661477725032994,0.5495166723071712,0.579144050621573,0.274886452453485,0.35138129603240065,0.504133249190752,0.3924727559503166,0.3134936038633009,0.654226324254271,1.1101463359672006,1.009125948702767,,
2001-04-01,0.28938300216284374,0.1244367328053706,0.40785362638859135,0.3193206151924547,0.3286431958105026,0.30001096266355176,0.4287822660399394,0.41537710954692875,0.5867231881354784,0.37150042380009196,0.324068208685186,0.3484533472849333,1.8714821895794427,,
2001-05-01,0.3982550908511686,0.3068389620238262,0.03011842652817509,0.5229995716317477,0.39008133132387607,0.5880870393299933,0.5088332153004471,0.39366068411073846,0.46942626050855024,0.4234673717281595,0.20686128217751082,0.3313529126726083,0.5198894141311396,,
2001-06-01,0.48775233061198325,0.384746367231094,0.42276349008020325,0.19514364390512154,0.23573848326086658,0.29893021801570135,0.40225109670966136,0.3728419595514312,0.43637801853493835,0.22294770787505597,0.36324468823791134,0.4291521044333877,1.3973791656074455,3.7861195505450986,
2001-07-01,0.5887647505828484,0.3601557705483475,0.6278755897372665,0.3909701502363174,0.10044919759741588,0.30565753316184807,0.24710890385477968,0.4150356707340765,0.30661820941687873,0.29191302207318104,0.2380705664731612,0.43217431960453856,2.1519393677241876,6.056051770079111,
2001-08-01,0.30919695318576174,0.4390447259037043,0.31562580030466647,0.3967983876095934,0.40185994971219624,0.2773720326096316,0.5200495567922387,0.3483895037345653,0.43196679475789945,0.49504973445207856,0.3589007750418072,0.5179389817007568,1.6622673704816315,1.553403784192617,
2001-09-01,0.5693326568321073,0.34955715765000933,0.5815637161212808,0.5138606111012771,0.4252348811707178,0.3739492569463931,0.17160607889533136,0.3070919921975203,0.22648597804187312,0.3776600320667089,0.37481887573449235,0.323932632609485,2.6159347150400447,5.422880752928505,
2001-10-01,0.3043342391346966,0.500088890310394,0.3345980212092908,0.6854532998656868,0.5885036771144752,0.6337388976848191,0.37495108223290186,0.17312002856878975,0.2167595508568654,0.12216754308170663,0.35301938503893837,0.28314401635890507,1.3580159881456724,9.251340800142927,
